,Med,Eur,Pot4kw,EK,Nek,C1500,C1520,C2025,C2500,C3000,HEATING,COOLING
1490,0.0982,0.084,0.09749245,0.0990981,0.0985338,0.089797,0.097913509,0.109320226,0.126483048,0.145716667,0.548366343,0
1491,0.0976,0.084,0.096777635,0.0982677,0.0979176,0.088998,0.097277717,0.109039931,0.126067123,0.144613333,0.5150367,0
1492,0.0995,0.084,0.097958974,0.098896,0.0989008,0.089182,0.097418634,0.110902778,0.128509589,0.150493333,0.263348948,0
1493,0.1842,0.084,0.182969088,0.1829887,0.1843423,0.173368,0.181695031,0.195485503,0.216032192,0.23849,0.546102619,0
1494,0.1891,0.084,0.186954701,0.1882853,0.1887091,0.174497,0.185637345,0.201870833,0.22258476,0.245191667,0.204360302,0
1495,0.2008,0.084,0.194346011,0.2009552,0.200889,0.180498,0.195512733,0.217839149,0.249676027,0.287181667,0.402646061,0
1496,0.2541,0.084,0.255854558,0.2467258,0.2586889,0.233848,0.244490683,0.275170747,0.311509247,0.3013,0.246416331,0
1497,0.1355,0.084,0.131624786,0.1297794,0.1446816,0.119237,0.12069837,0.15923151,0.191878938,0.21544,0,0
1498,0.1473,0.084,0.136403134,0.1495203,0.136333,0.121128,0.132051009,0.163350694,0.195037842,0.22506,0.415472868,0
1499,0.1957,0.084,0.182452564,0.1794636,0.1793253,0.169188,0.158118556,0.212579948,0.233572432,0.324273333,0.715723612,0
1500,0.2822,0.084,0.241142023,0.2855064,0.2410191,0.178247,0.226355435,0.317641667,0.473172774,0.548388333,0.585870112,0
1501,0.364,0.084,0.245021225,0.4442466,0.2541159,0.176466,0.313505124,0.438694618,0.564764726,0.770513333,0.520143669,0
1502,0.3374,0.084,0.305658689,0.3511726,0.3183967,0.220731,0.291037733,0.393400434,0.475316267,0.491735,0.49455689,0
1503,0.3286,0.084,0.322087607,0.3349872,0.3244669,0.202414,0.262455823,0.407259635,0.479176541,0.47705,0.44906714,0
1504,0.4585,0.084,0.446362251,0.4355516,0.448789,0.350892,0.408600932,0.491670833,0.559632534,0.560351667,0.411137032,0
1505,0.2887,0.084,0.261307977,0.2627909,0.2717742,0.205084,0.255187578,0.29857908,0.376887329,0.379305,0.287513369,0
1506,0.2668,0.084,0.241510684,0.2676391,0.2487511,0.204731,0.244186879,0.288732378,0.327212842,0.328821667,0.356381633,0
1507,0.2705,0.084,0.267189601,0.2889897,0.2775037,0.221242,0.26426646,0.315663542,0.308081164,0.352965,0.279025202,0
1508,0.3384,0.084,0.287415954,0.341335,0.2966984,0.233601,0.284905435,0.388882813,0.409935103,0.459268333,0.138019899,0
1509,0.2798,0.084,0.233947863,0.2623499,0.2363029,0.17389,0.211277329,0.316600781,0.368432363,0.481978333,0,0
1510,0.2832,0.127,0.281690028,0.2809887,0.2738009,0.185375,0.22847896,0.321728559,0.438894521,0.539665,0.329921451,0
1511,0.2021,0.127,0.203015242,0.1989059,0.1951338,0.143016,0.164094255,0.230594271,0.318211644,0.384088333,0.538692675,0
1512,0.1144,0.224,0.122122934,0.1214668,0.119089,0.096602,0.106169953,0.134931684,0.175144007,0.252245,0.528595826,0
1513,0.0995,0.224,0.102517806,0.1098798,0.1021302,0.090381,0.099506056,0.112705382,0.149678253,0.208561667,0.543367428,0
1514,0.0978,0.224,0.096846724,0.0983726,0.0982625,0.088975,0.097928494,0.109129601,0.127664897,0.146826667,0.539095949,0
1515,0.0976,0.224,0.096810541,0.0979668,0.0981236,0.089014,0.097406134,0.108757031,0.125774144,0.144406667,0.241779569,0
1516,0.1884,0.127,0.187446439,0.1886183,0.1883741,0.178524,0.187552252,0.198885851,0.217134075,0.233503333,0.125746195,0
1517,0.3068,0.127,0.304742593,0.3061344,0.305609,0.295784,0.304764674,0.317112413,0.334767808,0.350468333,0.304479479,0
1518,0.3126,0.127,0.307760114,0.31363,0.3081792,0.296464,0.308255047,0.322073872,0.346533048,0.360606667,0,0
1519,0.3215,0.127,0.317159117,0.3231262,0.3186871,0.304235,0.31219278,0.336059896,0.369551884,0.374473333,0.336435029,0
1520,0.2391,0.224,0.243375356,0.2436815,0.2423625,0.219765,0.235033929,0.261098351,0.292369692,0.35558,0.406150737,0
1521,0.1402,0.224,0.122222365,0.1319911,0.1247478,0.102135,0.131377252,0.150809375,0.18069161,0.233305,0,0
1522,0.1639,0.224,0.136789031,0.154497,0.1411538,0.115645,0.15771087,0.164122656,0.194582877,0.25015,0.0512934,0
1523,0.2296,0.224,0.171726781,0.2360947,0.1838775,0.140512,0.208486335,0.24741467,0.319402226,0.327456667,0,0
1524,0.3363,0.127,0.238875071,0.3277222,0.2483141,0.181969,0.273873292,0.334454774,0.438950685,0.461783333,0.243582613,0
1525,0.3646,0.127,0.278776638,0.4468552,0.2767954,0.210351,0.334520652,0.437226997,0.588986986,0.61399,0.580807341,0
1526,0.2955,0.084,0.273904274,0.2931113,0.2749232,0.188224,0.246073292,0.339351128,0.39881661,0.38748,0.509907451,0
1527,0.2851,0.084,0.264187892,0.2677937,0.2725465,0.15981,0.217512966,0.33770434,0.443938185,0.521556667,0.393697112,0
1528,0.232,0.084,0.233512821,0.2246589,0.2367758,0.154543,0.184448447,0.274901476,0.376219692,0.398576667,0.092646116,0
1529,0.2699,0.084,0.252751425,0.2428081,0.2593261,0.197409,0.219107298,0.304151649,0.367263527,0.341596667,0,0
1530,0.3,0.084,0.270454986,0.2918845,0.2785359,0.202196,0.265264907,0.331265799,0.385243151,0.364946667,0.135455566,0
1531,0.3383,0.084,0.297183761,0.3426407,0.3056677,0.230364,0.309419488,0.367266667,0.442115411,0.522248333,0.344809612,0
1532,0.4204,0.084,0.317037464,0.4285973,0.331687,0.25693,0.326128571,0.457971267,0.575888185,0.651103333,0.252865706,0
1533,0.2856,0.127,0.256369943,0.2759949,0.2713185,0.168948,0.231497127,0.329236979,0.422802911,0.416541667,0.259752318,0
1534,0.2999,0.127,0.295578632,0.2969255,0.3068296,0.180939,0.243747205,0.358748872,0.412076199,0.398833333,0.332704916,0
1535,0.2082,0.224,0.208079915,0.2098816,0.2108629,0.130048,0.172144022,0.248668142,0.308041267,0.347201667,0.092278156,0
1536,0.1152,0.224,0.122666097,0.1246965,0.1261862,0.092694,0.10681087,0.140800521,0.179119007,0.199445,0.768608757,0
1537,0.1003,0.224,0.100425499,0.1052097,0.1051122,0.089472,0.098849845,0.11792283,0.144423801,0.207126667,0.637375646,0
1538,0.0979,0.224,0.097323077,0.09854,0.0992149,0.089519,0.097930512,0.109295486,0.127438185,0.146053333,0.512398894,0
1539,0.098,0.127,0.096530627,0.0980167,0.0979257,0.089094,0.097380357,0.108936719,0.125694007,0.14486,0.564747539,0
1540,0.0992,0.127,0.096581624,0.0981946,0.0984041,0.08901,0.097491693,0.110676823,0.125144349,0.144336667,0.343963108,0
1541,0.3077,0.127,0.304261823,0.3060771,0.3065599,0.295624,0.305039286,0.319003733,0.333705479,0.350266667,0,0
1542,0.3116,0.127,0.307398718,0.3121225,0.3105073,0.296352,0.308943634,0.324265278,0.345056849,0.366238333,0.451437587,0
1543,0.1988,0.224,0.193802707,0.1983077,0.1941389,0.175315,0.191047516,0.211179861,0.238569521,0.242801667,0.588199727,0
1544,0.1228,0.224,0.111176923,0.110739,0.1134802,0.09833,0.111436413,0.130118316,0.152692123,0.193403333,0.44501327,0
1545,0.171,0.224,0.163539744,0.1659698,0.1635058,0.143704,0.163894099,0.182538802,0.215884589,0.251011667,0.063978583,0
1546,0.1863,0.224,0.179202849,0.1921135,0.1820639,0.161058,0.185724689,0.208842101,0.215593151,0.231145,0.479508464,0
1547,0.2361,0.127,0.200859117,0.2643597,0.2126311,0.176386,0.228555047,0.27635191,0.338334075,0.317096667,0.510038644,0
1548,0.3219,0.127,0.243458405,0.4535056,0.2833136,0.244756,0.30815955,0.407353472,0.51992226,0.462195,0.533138135,0
1549,0.3171,0.084,0.285649145,0.3649224,0.3001387,0.202353,0.291576553,0.390912847,0.481135959,0.504121667,0.526471076,0
1550,0.3015,0.084,0.27527037,0.3075704,0.2734939,0.170711,0.24749441,0.359752865,0.495078596,0.567233333,0.482579105,0
1551,0.3004,0.084,0.293313818,0.2962809,0.2963187,0.166997,0.255273525,0.363456597,0.483397774,0.49273,0.537984895,0
1552,0.2474,0.084,0.236847578,0.241517,0.2425778,0.144847,0.206870419,0.290421788,0.374404966,0.380556667,0.296497358,0
1553,0.2454,0.084,0.217514815,0.2358351,0.2302658,0.163089,0.211158696,0.276649392,0.329131678,0.39837,0.083248348,0
1554,0.2766,0.084,0.263061681,0.2859403,0.2740192,0.227166,0.253606366,0.322380122,0.377701712,0.45233,0.055109375,0
1555,0.3297,0.084,0.305994302,0.3509756,0.3108301,0.238914,0.301083773,0.385573264,0.4701125,0.497035,0.068921156,0
1556,0.3804,0.127,0.335658405,0.4263504,0.3416302,0.246951,0.332632609,0.426030469,0.555713185,0.633105,0,0
1557,0.2836,0.127,0.251713248,0.2947562,0.2564779,0.163407,0.234042935,0.321152604,0.424389726,0.467865,0.23545652,0
1558,0.3006,0.224,0.27896567,0.2912016,0.2844325,0.177348,0.23633587,0.34707092,0.456463699,0.614908333,0.366987455,0
1559,0.2144,0.224,0.193891026,0.2054933,0.1982239,0.134305,0.173108075,0.235471267,0.296898459,0.402486667,0.508900367,0
1560,0.1252,0.224,0.1135849,0.1260081,0.1170946,0.094621,0.110008851,0.136883941,0.180457534,0.22729,0.498897084,0
1561,0.1068,0.224,0.098715954,0.1022579,0.1089751,0.0892,0.09961809,0.118378212,0.148305822,0.158056667,0.502645341,0
1562,0.1888,0.127,0.187170228,0.1881801,0.189946,0.179018,0.187537966,0.19905217,0.220097432,0.233956667,0.57878751,0
1563,0.1875,0.127,0.186041311,0.1877541,0.1875555,0.178952,0.187176087,0.198481684,0.216214212,0.23494,0.539998819,0
1564,0.1894,0.127,0.186534473,0.1887761,0.1881576,0.178959,0.187013432,0.19880217,0.223155993,0.249306667,0.089747831,0
1565,0.1854,0.127,0.18307792,0.183814,0.1845069,0.17354,0.18161545,0.19510651,0.22581113,0.269006667,0.245903892,0
1566,0.1885,0.224,0.188076781,0.1919884,0.1881365,0.173821,0.186030668,0.200780122,0.234722774,0.27692,0.338987117,0
1567,0.1967,0.224,0.200044729,0.202416,0.1994213,0.187095,0.192771273,0.211028212,0.242908048,0.266438333,0.535178773,0
1568,0.1856,0.224,0.178696154,0.1821063,0.1796405,0.15834,0.178205512,0.197527257,0.212389384,0.220223333,0.26878332,0
1569,0.1427,0.224,0.134112963,0.1317636,0.1327617,0.112113,0.133749612,0.148999913,0.178066438,0.230478333,0,0
1570,0.1586,0.127,0.15415,0.1562748,0.1553718,0.121142,0.161952252,0.171731424,0.192858048,0.31702,0.248404359,0
1571,0.2073,0.127,0.190222507,0.2362595,0.1861722,0.130771,0.1989125,0.245328212,0.323839212,0.441798333,0.448862856,0
1572,0.2989,0.084,0.233254558,0.3221825,0.2459281,0.192697,0.266401475,0.329024219,0.356882363,0.362746667,0.483542024,0
1573,0.3155,0.084,0.280311111,0.429662,0.2839543,0.200307,0.279541304,0.409247309,0.464962158,0.394953333,0.418992309,0
1574,0.3246,0.084,0.276054701,0.347482,0.2970316,0.200629,0.275472826,0.37739566,0.461617808,0.527115,0.381674334,0
1575,0.3001,0.084,0.262179345,0.2863758,0.2713855,0.163603,0.240492081,0.353557205,0.424519007,0.49801,0.338743217,0
1576,0.328,0.084,0.303260969,0.3094867,0.3094221,0.230248,0.280387189,0.370110851,0.410167808,0.491578333,0.18990857,0
1577,0.2927,0.084,0.262678917,0.2858053,0.2666444,0.216633,0.257333929,0.315866493,0.385836815,0.432728333,0,0
1578,0.2868,0.084,0.2385151,0.2998263,0.2476526,0.219896,0.257479969,0.306576649,0.398509418,0.474366667,0.066072992,0
1579,0.3252,0.127,0.287968803,0.3712857,0.3045926,0.227047,0.325381056,0.374277431,0.479595034,0.490898333,0.159262664,0
1580,0.3822,0.127,0.342006268,0.4585087,0.3383216,0.248961,0.360688276,0.449960069,0.573320719,0.774931667,0.085406394,0
1581,0.2856,0.224,0.252921937,0.2782854,0.2640445,0.163842,0.244432531,0.325140625,0.374250171,0.517656667,0.400774541,0
1582,0.2957,0.224,0.26895057,0.2600467,0.2851453,0.171699,0.232854115,0.330303038,0.420036986,0.456488333,0.351548742,0
1583,0.2062,0.224,0.188224929,0.1957993,0.2046829,0.12711,0.170365994,0.238163715,0.301871918,0.337395,0.631362943,0
1584,0.12,0.224,0.112735897,0.1193659,0.1204056,0.093964,0.10656972,0.135842795,0.177446575,0.220643333,0.692132856,0
1585,0.1003,0.127,0.098885185,0.1019029,0.1063629,0.09016,0.098402873,0.116071788,0.135575,0.152263333,0.703452004,0
1586,0.0983,0.127,0.097371652,0.0987523,0.1008632,0.089913,0.097517702,0.109591059,0.130857363,0.146221667,0.631789006,0
1587,0.0978,0.127,0.096334615,0.09805,0.0978531,0.089379,0.097331056,0.109039583,0.126232877,0.14854,0,0
1588,0.0995,0.127,0.09679886,0.09927,0.0985366,0.089449,0.097662189,0.111501215,0.129363527,0.156231667,0,0
1589,0.1019,0.224,0.097342165,0.1004627,0.0989025,0.089021,0.097535016,0.113192448,0.132569178,0.172455,0.086950479,0
1590,0.1045,0.224,0.09961567,0.1042101,0.1021742,0.089629,0.101673447,0.116457899,0.136599658,0.16476,0.631184059,0
1591,0.111,0.224,0.106120798,0.1148063,0.1085116,0.092025,0.106732453,0.124174913,0.160767466,0.18358,0.615894803,0
1592,0.2406,0.224,0.235568234,0.2426717,0.2367673,0.215665,0.235155357,0.253642188,0.280796404,0.290196667,0,0
1593,0.1708,0.127,0.157381909,0.1748627,0.1628678,0.140298,0.170558075,0.184765191,0.211102911,0.252533333,0,0
1594,0.1936,0.127,0.171444302,0.1952179,0.1749087,0.156223,0.186973991,0.205615191,0.233070205,0.241226667,0.683361068,0
1595,0.2617,0.084,0.210047009,0.282935,0.2149685,0.194218,0.246259317,0.283739583,0.38300976,0.417551667,0.563511718,0
1596,0.363,0.084,0.234738889,0.4005183,0.2527146,0.208572,0.284469953,0.392661024,0.515103253,0.559285,0.466826718,0
1597,0.4184,0.084,0.307113818,0.4423763,0.3253345,0.260626,0.306134705,0.490415538,0.53505137,0.615706667,0.500748997,0
1598,0.3474,0.084,0.307450285,0.3387843,0.3126602,0.230285,0.278933307,0.390531163,0.498471404,0.51982,0.44746175,0
1599,0.3122,0.084,0.271117521,0.2844894,0.282526,0.173462,0.247968168,0.328010156,0.47237363,0.535903333,0.440417734,0
1600,0.2605,0.084,0.219782906,0.2309579,0.23287,0.144179,0.202254891,0.272746962,0.392924486,0.450775,0.288755241,0
1601,0.2995,0.084,0.25645114,0.2736092,0.2733801,0.205806,0.253500932,0.305471875,0.393700342,0.552058333,0.070738415,0
1602,0.2881,0.127,0.269146581,0.269643,0.2767931,0.215644,0.252381832,0.314892622,0.345249315,0.397276667,0.367292439,0
1603,0.3359,0.127,0.300075071,0.3591274,0.3050736,0.231467,0.29885295,0.391982292,0.380607705,0.379051667,0.483847567,0
1604,0.3772,0.224,0.349025356,0.4243988,0.3619447,0.240782,0.326249612,0.473604253,0.559049658,0.57713,0.52373671,0
1605,0.2754,0.224,0.263788462,0.2633274,0.2612814,0.175233,0.229985481,0.312085156,0.441546233,0.512368333,0.249939051,0
1606,0.2922,0.224,0.276672222,0.2795873,0.2817123,0.17562,0.238856755,0.334581771,0.489055993,0.543011667,0.486679928,0
1607,0.2021,0.224,0.189441595,0.200565,0.1975145,0.124496,0.163405745,0.23988559,0.363741096,0.478223333,0.816239877,0
1608,0.1228,0.127,0.111175214,0.1149153,0.1217591,0.098676,0.105484783,0.141345573,0.19380137,0.231125,0.918692509,0
1609,0.1007,0.127,0.098925783,0.1033296,0.1054719,0.09147,0.09867896,0.11600191,0.14308887,0.173431667,0.822414601,0
1610,0.098,0.127,0.097154131,0.0986011,0.098382,0.088988,0.097522283,0.109691753,0.125709247,0.1436,0.771853096,0
1611,0.0984,0.127,0.096705128,0.098301,0.0980119,0.08915,0.097328727,0.109884375,0.125836473,0.145061667,0.506745694,0
1612,0.0987,0.224,0.098580342,0.1004307,0.09961,0.089144,0.098124767,0.111224392,0.128711473,0.147808333,0.707495195,0
1613,0.1844,0.224,0.181724359,0.1863158,0.1831293,0.17326,0.182852019,0.19624566,0.214129281,0.228858333,0.089641104,0
1614,0.1919,0.224,0.186162393,0.1913233,0.186702,0.174419,0.187178882,0.203844618,0.218564897,0.230906667,0,0
1615,0.3212,0.224,0.317931481,0.3185686,0.318186,0.300094,0.314304037,0.334494271,0.370097089,0.382385,0.660473237,0
1616,0.3299,0.127,0.319581766,0.3166391,0.3223164,0.303557,0.323511646,0.336993056,0.364832363,0.359415,0,0
1617,0.3434,0.127,0.335413818,0.3464607,0.3436447,0.315851,0.335207298,0.366735938,0.394048801,0.38304,0,0
1618,0.1714,0.084,0.177286182,0.1848353,0.1820786,0.152907,0.169709006,0.194961111,0.221183904,0.241918333,0.633633036,0
1619,0.2182,0.084,0.191684473,0.2554172,0.192328,0.148019,0.208180745,0.253217795,0.28845411,0.336136667,0.640757751,0
1620,0.3282,0.084,0.252272792,0.3807411,0.2755064,0.241315,0.281641848,0.395744705,0.450016438,0.547326667,0.634485566,0
1621,0.3333,0.084,0.278741026,0.3592909,0.2908185,0.236013,0.306105124,0.380993403,0.474670719,0.644328333,0.594474488,0
1622,0.2853,0.084,0.293993732,0.2791481,0.2994527,0.157237,0.255342158,0.357386372,0.45129161,0.45155,0.559783822,0
1623,0.2904,0.084,0.296001709,0.2949921,0.2924579,0.171364,0.258695497,0.346422656,0.441344863,0.44579,0.320130667,0
1624,0.2441,0.084,0.237416097,0.2385222,0.2312209,0.161701,0.207917236,0.278387066,0.365168664,0.419931667,0.505156778,0
1625,0.2404,0.084,0.216490598,0.2387929,0.2219413,0.176086,0.209847283,0.262786111,0.34540976,0.41484,0.339886508,0
1626,0.2597,0.084,0.242797863,0.3007405,0.2487054,0.212526,0.245715295,0.301116667,0.361311473,0.437495,0.635187423,0
1627,0.337,0.084,0.312928917,0.3983386,0.31543,0.262919,0.313124457,0.401953212,0.439480479,0.520143333,0.402000019,0
1628,0.3949,0.084,0.345427635,0.4509235,0.3541698,0.258898,0.333314596,0.473072049,0.579632877,0.716976667,0,0
1629,0.2726,0.084,0.253616239,0.3041126,0.274175,0.180457,0.242995419,0.326427257,0.438374144,0.542968333,0.27039681,0
1630,0.2969,0.084,0.271908547,0.27126,0.2694383,0.167173,0.247282919,0.323355035,0.448610616,0.585148333,0.65041237,0
1631,0.2023,0.084,0.18954359,0.1861012,0.1929521,0.124198,0.171713043,0.225009809,0.302718493,0.425298333,0.571291206,0
1632,0.1184,0.084,0.113927635,0.1175434,0.1142211,0.093503,0.107070963,0.134862674,0.177538527,0.231971667,0.69846066,0
1633,0.1038,0.084,0.099387892,0.1086132,0.1005,0.089233,0.098701553,0.114941753,0.156436986,0.212946667,0.637633736,0
1634,0.0985,0.084,0.096920228,0.0986206,0.0981855,0.089794,0.097575078,0.109452517,0.128413356,0.145386667,0.646170274,0
1635,0.1874,0.084,0.186158832,0.1878693,0.1874078,0.17866,0.186958152,0.198356337,0.215178253,0.2331,0.636068022,0
1636,0.188,0.084,0.187350712,0.1891923,0.18899,0.178496,0.187269876,0.199802083,0.220628938,0.248093333,0,0
1637,0.1829,0.084,0.181810684,0.1853947,0.1861037,0.173341,0.181755512,0.195283941,0.221089384,0.248463333,0.585277018,0
1638,0.1878,0.084,0.186648433,0.1908316,0.1905716,0.174689,0.184599379,0.201748003,0.231248116,0.26828,0.272712495,0
1639,0.2021,0.084,0.201376496,0.193394,0.1996828,0.178716,0.193671429,0.215615191,0.227688699,0.263211667,0.469346988,0
1640,0.1769,0.084,0.168291595,0.1647274,0.167404,0.147374,0.158081289,0.194769444,0.197244692,0.218486667,0.30127595,0
1641,0.1298,0.084,0.130484188,0.1374631,0.1313303,0.109088,0.125684394,0.151362847,0.177598116,0.165915,0.564829456,0
1642,0.1429,0.084,0.145349715,0.1615904,0.147951,0.116161,0.142857686,0.174874826,0.209097603,0.227881667,0.350837548,0
1643,0.1735,0.084,0.15427849,0.1961482,0.1664097,0.139974,0.169658851,0.194207813,0.307534589,0.4438,0.510819173,0
1644,0.2741,0.084,0.201926068,0.3232801,0.2178188,0.172527,0.231442391,0.332477691,0.430035103,0.595635,0.45811143,0
1645,0.3489,0.084,0.232847009,0.3876294,0.2501005,0.20573,0.283091848,0.427483073,0.521164897,0.785333333,0.459213267,0
1646,0.2862,0.084,0.25979188,0.2941087,0.2641078,0.189851,0.247327562,0.33376033,0.379502055,0.39314,0.476422415,0
1647,0.2912,0.084,0.273488604,0.2881526,0.2860738,0.180552,0.237465916,0.340799479,0.425015582,0.42094,0.523877684,0
1648,0.2409,0.084,0.234101425,0.234273,0.2420084,0.157909,0.200476553,0.284714236,0.342826027,0.343258333,0.505542726,0
1649,0.2466,0.084,0.239452991,0.2452665,0.2590586,0.194303,0.227039752,0.292421007,0.353467466,0.499361667,0,0
1650,0.277,0.084,0.256981624,0.256918,0.263274,0.216939,0.249684627,0.296499913,0.35492089,0.49593,0.092559998,0
1651,0.2917,0.084,0.272000427,0.2861959,0.2782769,0.229417,0.271044488,0.312855035,0.39215839,0.51721,0.467660241,0
1652,0.3372,0.084,0.295547863,0.3562679,0.302887,0.254884,0.295888587,0.366419271,0.449488014,0.564898333,0,0
1653,0.2571,0.084,0.241240313,0.2754642,0.2504606,0.186681,0.225729658,0.301038194,0.409392123,0.489726667,0.284046026,0
1654,0.2815,0.084,0.258872365,0.2897607,0.2751039,0.180688,0.236873913,0.328926736,0.418031678,0.552258333,0.486065245,0
1655,0.2015,0.084,0.188101994,0.2108452,0.1962567,0.135255,0.175954115,0.230488021,0.28453613,0.311378333,0.468712656,0
1656,0.123,0.084,0.112358974,0.124394,0.1194832,0.093744,0.112495497,0.139009635,0.169238699,0.162793333,0.527823512,0
1657,0.1025,0.084,0.100631909,0.1046378,0.1026624,0.090411,0.099191693,0.116219271,0.137058904,0.155621667,0.505826984,0
1658,0.0982,0.084,0.097538462,0.0985988,0.0988871,0.089813,0.09771118,0.109712847,0.1261625,0.144456667,0.501115894,0
1659,0.0976,0.084,0.096330199,0.0981005,0.0977904,0.08922,0.097401708,0.109017795,0.125443322,0.145186667,0,0
1660,0.0994,0.084,0.097364672,0.098794,0.0987568,0.089277,0.097438199,0.111199653,0.126822603,0.144053333,0.138051422,0
1661,0.1866,0.084,0.181940456,0.1834978,0.1846087,0.173924,0.181895807,0.198941406,0.212405993,0.229676667,0.381704813,0
1662,0.1914,0.084,0.186089459,0.1923014,0.1892807,0.174011,0.189443634,0.203778472,0.221708219,0.24132,0.535328612,0
